imgPath,Prompt,Response,Ground Truth
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19003.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(2.4000, 3.0500, 39.6000, 39.1500)","(2.66662, 3.00004, 39.50003, 39.33329)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19015.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(3.8000, 4.4000, 40.0000, 39.8000)","(3.99999, 4.33336, 40.00007, 39.78329)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19045.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(94.00, 96.25, 21.25, 19.00)","(94.49993, 96.0, 22.00029, 20.99978)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19051.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(93.0000, 94.0000, 23.0000, 22.0000)","(92.99978, 94.50008, 23.00018, 21.99998)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19056.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(97.0000, 98.0000, 20.5000, 20.0000)","(97.49989, 99.0, 21.00017, 19.99987)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19067.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(96.0000, 97.0000, 27.0000, 26.0000)","(95.99992, 97.50025, 28.00021, 26.99987)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19074.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(86.0000, 84.2500, 15.0000, 14.0000)","(-86.0, -84.0, 15.0, 14.0)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19076.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(84.0000, 82.0000, 10.0000, 9.0000)","(-83.99957, -82.00023, 10.00037, 8.99976)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19082.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(88.0, 86.0, 12.0, 11.0)","(-87.99951, -86.00103, 12.00001, 11.00153)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19121.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(14.00, 15.00, 52.00, 51.50)","(14.33308, 15.33314, 52.25, 51.74987)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19193.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-0.5000, 2.5000, 47.0000, 45.5000)","(7e-05, 1.99956, 46.99972, 45.99513)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19195.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(4.5, 5.5, 47.75, 46.75)","(4.00117, 5.99894, 47.00013, 45.99417)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19224.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-14.5, -13.5, 11.5, 10.5)","(-15.00603, -13.9998, 11.00005, 9.99992)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19241.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-16.0000, -15.0000, 14.0000, 13.0000)","(-16.0, -15.0, 15.0, 14.0)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19245.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-2.0, -1.0, 13.0, 12.0)","(-15.0, -14.0, 16.0, 15.0)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19248.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(-16.0000, -15.0000, 13.0000, 12.0000)","(-16.0, -15.0, 13.0, 12.0)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19287.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(139.75, 140.50, 37.75, 37.00)","(140.0, 141.0, 38.0, 37.0)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19290.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(134.00, 136.00, 36.00, 34.50)","(135.0, 136.0, 36.0, 35.0)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19294.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(137.0, 138.0, 37.0, 36.0)","(138.0, 139.0, 37.0, 36.0)"
Map2Loc_Full_Test_Data/testing_data_jpeg\utaustin_19312.jpeg,"Your sole task is to look at the provided historical map image and determine its geographic bounding box. You must output **only** four decimal-degree numbers in this exact order and format, with no extra text: (leftmost_longitude, rightmost_longitude, top_latitude, bottom_latitude). Include parentheses, commas, and spaces.  These numbers should not include text and the ° symbol.","(132.0000, 133.5000, 33.3333, 32.6667)","(132.0, 133.0, 33.0, 32.0)"
